"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0097722","sperm motility",204,-0.415755445683362,-1.78068137509391,3.72753173230524e-06,0.000461921579375865,0.000418529878714974,3042,"tags=31%, list=9%, signal=28%","PIERCE2/TTC21A/CFAP119/KIAA0319L/SLC9C1/EFHC1/LZTFL1/CFAP52/TEKT5/SPAG8/CFAP144/CFAP44/CFAP221/TTC12/BBS4/CCR6/CCDC159/CFAP276/CELF3/SORD/HOATZ/CFAP53/PLA2G3/TACR3/TLE6/PGK2/TEKT4/ARMC3/DRC1/RIBC1/CCDC40/CFAP65/TEKT2/NEURL1/SPEF2/EFCAB6/ODAD3/CFAP210/CFAP141/CFAP45/BBOF1/DNAAF11/TMEM232/CFAP43/DNAI1/CFAP69/TTLL9/PIERCE1/DNAAF6/IQUB/CFAP107/CFAP90/DNAH5/TAC1/LRRC46/TEKT1/CFAP57/CFAP77/CFAP61/ROPN1L/DNALI1/SPAG6/ATP1A4"
"GO:0090276","regulation of peptide hormone secretion",210,-0.409469807916798,-1.73011871160537,3.80163664428894e-06,0.000462045069075118,0.000418641768116029,3883,"tags=27%, list=11%, signal=24%","NR0B2/CPT1A/MTNR1B/ZBED6/MIDN/GLUD1/ILDR1/DOC2B/PER2/GNAO1/CRHBP/RAPGEF4/TRPM4/SIRT3/MLXIPL/GIP/NEUROD1/UCN/NNAT/ADRA2C/SREBF1/FFAR1/SNAP25/ADRA2A/IRS1/FGA/GPER1/RAPGEF3/ABCA12/F2RL2/LEP/RPH3AL/ITPR1/TRPA1/GRP/MYRIP/FFAR2/SYTL4/G6PC2/SYBU/GIPR/ADCY5/SSTR5/TFAP2B/KCNK16/KCNJ11/RFX6/BAIAP3/FGB/ABAT/ABCC8/CHGA/GHRH/SLC30A8/TRH/CARTPT"
"GO:0002791","regulation of peptide secretion",214,-0.403633044170417,-1.72701831199427,4.72404256099256e-06,0.000563319792178736,0.000510403009569008,3883,"tags=27%, list=11%, signal=24%","NR0B2/CPT1A/MTNR1B/ZBED6/MIDN/GLUD1/ILDR1/DOC2B/PER2/GNAO1/CRHBP/RAPGEF4/TRPM4/SIRT3/MLXIPL/GIP/NEUROD1/UCN/NNAT/ADRA2C/SREBF1/FFAR1/SNAP25/ADRA2A/IRS1/FGA/GPER1/RAPGEF3/ABCA12/F2RL2/LEP/RPH3AL/ITPR1/TRPA1/GRP/MYRIP/FFAR2/SYTL4/G6PC2/SYBU/GIPR/ADCY5/SSTR5/TFAP2B/KCNK16/KCNJ11/NPY2R/RFX6/BAIAP3/FGB/ABAT/ABCC8/CHGA/GHRH/SLC30A8/TRH/CARTPT"
"GO:0009410","response to xenobiotic stimulus",430,-0.333172860263053,-1.51066752820394,5.10281360851513e-06,0.000597218185292882,0.00054111707661447,3992,"tags=24%, list=12%, signal=21%","OTC/ABCC3/ITGA2/CPT1A/REN/MYO6/HEMK2/XPC/C1orf115/BCAR3/TXNIP/BECN1/GSTO2/UGT2A3/ITGA3/COL1A1/NQO1/BCHE/MTHFR/ALAD/ABCA2/SLC22A7/IGFBP2/CRHBP/HTR2B/ABCD3/CYP2A13/SLC29A3/MIR326/PDE4A/DRD1/ABCB11/NFKBIZ/ABCB1/SLC28A2/ROGDI/HCN2/PDE2A/PRKAA2/RORC/MIR27B/SFRP2/ABCA3/ACACB/CYP2C8/FOS/SULT1A1/SREBF1/GRIN1/ADIPOQ/CYP1A1/CYP26A1/CCND1/SEMA3C/GSTM2/SLC22A12/FOSB/NKX3-1/CYP4F12/GLYAT/GATA4/ACER2/SULT1A2/CYP4F2/SLC26A5/TRPA1/BCL2/ABCC6/KCNC1/SLC1A2/CMBL/SULT1C3/VAV3/GSTM1/FMO5/CYP2B6/ASIC2/ACSM1/GSTA3/TFAP2B/NAT2/GSTM3/FBP1/KCNJ11/SLC1A1/WNK4/ABAT/GATA3/UGT2B17/UMOD/EMX1/SPINK4/RAB6C/GRIA1/SLC6A4/UGT2B4/UGT2B15/ABCC8/NAT1/CYP2A7/UGT2B11/HMGCS2/CYP2A6"
"GO:0046883","regulation of hormone secretion",271,-0.380802350289192,-1.67186935976146,5.49090981573627e-06,0.000630955455190059,0.00057168515593503,2729,"tags=21%, list=8%, signal=20%","TRPM4/SIRT3/MLXIPL/RAB11FIP3/GIP/CRY2/NEUROD1/UCN/NNAT/ADRA2C/C1QTNF3/PLA2G3/SREBF1/FFAR1/ADIPOQ/SNAP25/ADRA2A/IRS1/RAB11FIP1/FGA/GPER1/RAPGEF3/GJA1/NKX3-1/ABCA12/CCKAR/F2RL2/LEP/RPH3AL/ITPR1/TRPA1/MYB/GRP/MYRIP/FFAR2/SYTL4/G6PC2/SYBU/GIPR/GDF9/KISS1R/ADCY5/SSTR5/TAC1/TFAP2B/KCNK16/KCNJ11/RFX6/BAIAP3/FGB/ABAT/AGTR1/ABCC8/CHGA/GHRH/SLC30A8/TRH/CARTPT"
"GO:0000819","sister chromatid segregation",232,0.481070113612818,1.65682961360483,5.73639608647747e-06,0.000636035495904168,0.00057628799095914,8509,"tags=37%, list=25%, signal=28%","CDC20/MYBL2/AURKB/TTK/KIF2C/NDC80/CDCA8/UBE2C/SKA1/PLK1/BIRC5/TPX2/KIF18B/KIF14/BUB1/TRIP13/HASPIN/KIFC1/SKA3/NUF2/DLGAP5/NCAPG/CDT1/CENPF/NCAPH/DPF3/KIF15/KIF18A/KIF4A/NCAPD2/CENPE/KIF23/CENPI/BUB1B/SPC24/PSRC1/CDK1/MAD2L1/PRAP1/FBXO5/KIF11/KNL1/ESPL1/NEK2/SPAG5/CHEK2/INCENP/CCNB1/NCAPG2/PRC1/TACC3/TOP2A/KIF25/USP44/CHMP4C/KNSTRN/SMC4/EML4/PRICKLE1/CDC6/RCC1/UHRF1/SPC25/MAD1L1/GEN1/SPDL1/CCSAP/RMI2/RACGAP1/TENT4A/SEH1L/ZWINT/MAD2L2/FLNA/DPF1/ANKRD53/ACTL6A/KIF4B/CENPK/PINX1/RAD21/ZWILCH/NCAPD3/NCAPH2/SMC2/RRS1"
"GO:0002449","lymphocyte mediated immunity",369,0.442195504424693,1.55907827749737,5.64805323093623e-06,0.000636035495904168,0.00057628799095914,8541,"tags=43%, list=25%, signal=33%","SERPINB4/RAET1L/IGHV7-4-1/IGHV1-69-2/ULBP3/C4BPA/ULBP1/IGHV3-73/IGHV3-20/IGHV1-69/ULBP2/IGHV1-69D/IGHV2-5/IGHV3-64/KIR2DL4/IL20RB/IGHV1-18/IGHV6-1/IFNG/IGLL1/IGHG1/GZMB/IGHV2-26/EXO1/CR1L/IGHV3-48/IGHV4-59/IGHV3-21/IGHV3-33/IGHV3-23/IGHV3-11/IGHV3-49/IGHV2-70/LAG3/IL21/IGHV1-3/IFNB1/IGHV4-61/IGLL5/AICDA/IGHG3/IGHV5-51/TNF/UNC13D/IGHV1-24/IGHV3-30/IGKC/IGLC2/IGHG2/IGHV3-7/IL27RA/PVR/CTSC/TAP2/IGHV4-4/CD70/IL12A/IGLC7/IL4I1/IGHV7-81/IGHV3-15/IGLC3/CR2/ICAM1/IGHV4-28/IGHV3-53/IGHV3-66/IGHV3-43/KLRF2/IGHV4-34/HLA-F/RAET1G/NCR1/CALHM6/C8G/CD1A/IL13RA2/SLAMF7/IGHV4-39/PRF1/KIR3DL1/IGHV1-58/CARD9/IGHV3-74/CD7/PDCD1/MSH2/CEACAM1/CSF2RB/TUBB/CD274/NKG7/KLRD1/IL12RB1/IGHV3-35/CD1B/HLA-G/APLF/CD80/SECTM1/TIGIT/SH2D1B/RNF8/IGHD/IL18RAP/TLR8/CEBPG/KLRC1/RSAD2/IL23A/ATAD5/IGHV3-64D/LTA/IGHG4/TFRC/C9/MBL2/MSH6/FCER2/FUT7/CD19/IL23R/C17orf99/SANBR/XCL1/CR1/MAD2L2/AIRE/SLA2/IGHV3-38/FZD5/CLNK/NECTIN4/TBX21/CD40/FOXP3/HLA-A/IL18R1/IGLC6/C1QA/C2/LILRB4/HSPD1/C1QB/HPRT1/CLC/IGHV3-16/SLAMF1/C1S/LILRB1/HLA-H/C1QC/SLAMF6/IL1B/HLA-B/SERPINB9/RNF19B/SH2D1A"
"GO:0090087","regulation of peptide transport",216,-0.404790737542957,-1.72236101226924,6.31829607700489e-06,0.000688476400115016,0.000623802734281427,3883,"tags=27%, list=11%, signal=24%","NR0B2/CPT1A/MTNR1B/ZBED6/MIDN/GLUD1/ILDR1/DOC2B/PER2/CA2/GNAO1/CRHBP/RAPGEF4/TRPM4/SIRT3/MLXIPL/GIP/NEUROD1/UCN/NNAT/ADRA2C/SREBF1/FFAR1/SNAP25/ADRA2A/IRS1/FGA/GPER1/RAPGEF3/ABCA12/F2RL2/LEP/RPH3AL/ITPR1/TRPA1/GRP/MYRIP/FFAR2/SYTL4/G6PC2/SYBU/GIPR/ADCY5/SSTR5/TFAP2B/KCNK16/KCNJ11/NPY2R/RFX6/BAIAP3/FGB/ABAT/ABCC8/CHGA/GHRH/SLC30A8/TRH/CARTPT"
"GO:1905818","regulation of chromosome separation",76,0.612590675677684,1.87953499213791,7.82195483015841e-06,0.00083749863796597,0.000758826214279627,9007,"tags=61%, list=26%, signal=45%","CDC20/AURKB/TTK/NDC80/CDCA8/UBE2C/SKA1/PLK1/BIRC5/BUB1/TRIP13/HASPIN/SKA3/NUF2/DLGAP5/NCAPG/CENPF/NCAPH/NCAPD2/BUB1B/SPC24/MAD2L1/PRAP1/FBXO5/KNL1/ESPL1/INCENP/CCNB1/NCAPG2/USP44/SMC4/PLSCR1/SPC25/MAD1L1/GEN1/SPDL1/ZWINT/MAD2L2/RAD21/CSNK2A2/ZWILCH/NCAPD3/NCAPH2/SMC2/KNTC1/ZW10"
"GO:0006887","exocytosis",367,-0.342937583683351,-1.5586530052226,7.95093643638579e-06,0.00083749863796597,0.000758826214279627,4332,"tags=23%, list=13%, signal=20%","APOLD1/SYTL1/MIA3/CHMP2A/RAB40C/SNAP23/PTGDR/SYT7/LGI3/NAPA/CPLANE2/SCAMP4/VAMP2/LRRK2/IL1RAPL1/SCAMP1/RAB3A/PCLO/SYT5/DOC2B/CDK5R2/UNC13A/GRIK5/ANK1/GNAO1/STX1B/CADPS2/CRHBP/EXOC2/RAPGEF4/RAB3B/RAB37/RAB11FIP3/FCER1A/IGHE/GATA1/SRCIN1/RAB31/DOC2A/EXOC6/RAB3C/PRRT2/PLA2G3/MRGPRX2/SNPH/SNAP25/ADRA2A/RAB11FIP1/RAB44/STEAP2/FGA/SCIN/ABCA12/RIMS1/TRARG1/RAB26/RPH3AL/SYP/GRP/GATA2/SLC18A2/SMPD3/RAB27B/SYTL4/CPLX1/SYT13/SYTL2/CD177/TPH1/TRIM72/SYT17/SYT4/LIN7A/BAIAP3/SLC4A8/FGB/RIMS4/NLRP5/SYT1/SYTL5/SYT9/CPLX2/CHGA"
"GO:0006635","fatty acid beta-oxidation",72,-0.552970162459364,-1.99515563090692,8.14134639504448e-06,0.000843496872404608,0.000764260990319965,4700,"tags=40%, list=14%, signal=35%","ACAA1/AUH/ABCD4/SCP2/ETFDH/ECI1/DECR2/ECHDC2/ACOX3/LONP2/CPT1A/PEX7/AMACR/ACADS/ABCD3/ABCB11/HSD17B4/ETFBKMT/ECI2/ACACB/IVD/ADIPOQ/IRS1/CROT/LEP/CRAT/PLIN5/ACOX2/SLC27A2"
"GO:0061982","meiosis I cell cycle process",142,0.529334149663444,1.73902074199786,8.46908770985205e-06,0.000863300553649435,0.000782204365731667,6613,"tags=39%, list=19%, signal=31%","HORMAD1/TEX15/DMRT1/MAEL/CCNE1/PSMA8/ANKLE1/CCNA1/DNMT3L/CDC20/PRDM9/NDC80/CDC25A/MEIOB/PLK1/RAD54L/MND1/CCNB2/TRIP13/RAD51AP1/HFM1/PTTG1/MYBL1/BRME1/SYCE1L/AURKA/CDC25B/MEIOC/STAG3/KASH5/RAD51/CKS2/SPATA22/FBXO5/KNL1/ESPL1/RAD54B/TOP2A/BRCA2/DDX4/CCNE2/CDC25C/RAD51B/PKMYT1/KLHDC3/BRIP1/SPDYA/MAJIN/TEX12/EME1/FANCD2/ZWINT/MSH6/RNF212/CCNB1IP1"
"GO:0030258","lipid modification",179,-0.418210400243076,-1.75922213520507,1.00367122230225e-05,0.000988773192687997,0.000895890434414174,5960,"tags=35%, list=17%, signal=29%","ACAA1/PTEN/AUH/DGKQ/MTMR9/ABCD4/FIG4/PLPP1/SCP2/PLPP6/CYP2E1/ALOXE3/ETFDH/ECI1/DECR2/ECHDC2/MBOAT7/PLPP4/ADIPOR2/CYP4V2/ACOX3/LONP2/PLPPR5/CPT1A/PEX7/PLPPR2/AMACR/ACADS/ALOX15/APPL2/ABCD3/ABCB11/PLPP5/HSD17B4/DGKD/BLVRA/EPHX2/ETFBKMT/ECI2/APOD/PDK4/ACACB/CYP2C8/IVD/ADIPOQ/CYP1A1/IRS1/ADH7/PLPPR3/CROT/HAO2/LEP/CRAT/CYP4F2/CYP4A22/ACSM1/GDF15/PLIN5/INPP5J/ACOX2/ALOX15B/SLC27A2"
"GO:0051983","regulation of chromosome segregation",133,0.536242175227085,1.75240559486748,9.90080324907471e-06,0.000988773192687997,0.000895890434414174,8452,"tags=43%, list=24%, signal=33%","HORMAD1/LOC100533997/CDC20/AURKB/TTK/KIF2C/NDC80/CDCA8/UBE2C/SKA1/PLK1/BIRC5/BUB1/TRIP13/HASPIN/SKA3/NUF2/DLGAP5/NCAPG/CENPF/NCAPH/DPF3/NCAPD2/CENPE/BUB1B/SPC24/CDK1/MAD2L1/PRAP1/FBXO5/KNL1/ESPL1/INCENP/CCNB1/NCAPG2/TACC3/USP44/SMC4/PLSCR1/CDC6/SPC25/MAD1L1/GEN1/SPDL1/RMI2/ZWINT/MAD2L2/RCC2/DPF1/ACTL6A/SMC6/RAD21/CSNK2A2/ZWILCH/NCAPD3/NCAPH2/SMC2"
"GO:0002790","peptide secretion",264,-0.37517278693994,-1.65351553568664,1.01693445450506e-05,0.000988773192687997,0.000895890434414174,3883,"tags=26%, list=11%, signal=23%","STXBP4/SYT7/SLC16A2/NR0B2/CPT1A/MTNR1B/ZBED6/MIDN/GLUD1/RAB3A/PCLO/ILDR1/DOC2B/PER2/GNAO1/CRHBP/RAPGEF4/TRPM4/SIRT3/MLXIPL/GIP/NEUROD1/UCN/NNAT/CPE/ADRA2C/FAM3B/SREBF1/FFAR1/SNAP25/ADRA2A/IRS1/FGA/GPER1/RAPGEF3/ABCA12/F2RL2/LEP/RPH3AL/ITPR1/TRPA1/GRP/HNF1A/SMPD3/MYRIP/FFAR2/SYTL4/G6PC2/SYBU/CPLX1/GIPR/ADCY5/SSTR5/TFAP2B/KCNK16/KCNJ11/NPY2R/RFX6/PTPRN2/BAIAP3/FGB/ABAT/ABCC8/CHGA/GHRH/SLC30A8/TRH/CARTPT"
"GO:0071692","protein localization to extracellular region",389,-0.339086782743992,-1.51037119183867,1.03993262010804e-05,0.0009958142665277,0.000902270088259609,5544,"tags=29%, list=16%, signal=25%","SELENOT/GPR68/C1QTNF5/PARD6A/RBM4/PLA2G1B/TRPM5/RHBDF1/EDNRB/GOLPH3L/GPR27/FKBP1B/PRKN/C2CD2L/PHPT1/CELA2A/NR1D1/KCNJ8/SNCG/WLS/APBB1/PDE8B/NKX6-1/ADORA2A/ARFIP1/APBB3/UCP2/VIP/MIA3/SIDT2/STXBP4/SYT7/SEL1L/NBL1/TREM2/NR0B2/CPT1A/MTNR1B/ZBED6/MIDN/SLC12A2/LMF1/GLUD1/RAB3A/PCLO/DOC2B/FBN1/PER2/COMP/IGF1/GNAO1/LTBP2/RAPGEF4/F2R/TRPM4/SIRT3/MLXIPL/RAB11FIP3/GIP/NEUROD1/NNAT/ANG/DNAJC1/CBLN1/ADRA2C/C1QTNF3/FAM3B/SCG2/ABCG1/NECAB3/SREBF1/FFAR1/SNAP25/ADRA2A/TGFB3/IRS1/RAB11FIP1/NLRP6/FGA/GPER1/RAPGEF3/ABCA12/F2RL2/LEP/RPH3AL/ITPR1/TRPA1/HNF1A/CBLN4/MYRIP/FFAR2/SYTL4/G6PC2/SYBU/CPLX1/GIPR/ADCY5/SSTR5/TFAP2B/KCNK16/SYT4/KCNJ11/RFX6/PTPRN2/BAIAP3/SLC4A8/FGB/ABAT/ABCC8/CHGA/SLC30A8/TRH/CARTPT"
"GO:0010965","regulation of mitotic sister chromatid separation",61,0.633802536141216,1.88296419049397,1.15464982152035e-05,0.00108042922082858,0.000978936535860669,6792,"tags=52%, list=20%, signal=42%","CDC20/AURKB/TTK/NDC80/CDCA8/UBE2C/SKA1/PLK1/BIRC5/BUB1/TRIP13/HASPIN/SKA3/NUF2/DLGAP5/CENPF/BUB1B/SPC24/MAD2L1/PRAP1/FBXO5/KNL1/ESPL1/INCENP/CCNB1/USP44/SPC25/MAD1L1/GEN1/SPDL1/ZWINT/MAD2L2"
"GO:0051650","establishment of vesicle localization",199,-0.397030229514298,-1.69956125852189,1.16522612316505e-05,0.00108042922082858,0.000978936535860669,7348,"tags=41%, list=21%, signal=33%","GBF1/BLOC1S1/TRAPPC11/BTBD8/STARD3/TMED10/WDR11/STK11/FBXW11/AP3M1/TRAPPC2/C17orf75/CUL3/ATP13A2/TSG101/SEPTIN5/TMEM230/MYO1C/AP3B1/PDCD6IP/ATP9A/KLHL12/AP1M2/TRAPPC6B/PPP6C/TRAPPC6A/BBS2/HTT/UNC13B/PSEN1/CADPS/NAGLU/TRAPPC5/KIF13A/BICDL2/PINK1/SNAP29/CLASP2/STXBP1/PRKN/TRIP11/RAB11A/SDC4/STXBP2/KIF3B/AP1AR/PPFIA2/TRAPPC13/CHMP2A/SHROOM2/SNAP23/AP3S2/TRAK1/LRRK2/TRAK2/RAB3A/UNC13A/BICDL1/KIF3A/TANC2/CADPS2/EXOC2/SAR1B/SPG11/SEC16A/BBS5/FYCO1/CLN3/BBS4/EXOC6/MREG/MYO5C/SNAP25/KIF16B/RAB17/SMPD3/SYBU/KIF5C/SYT4/LIN7A/BAIAP3/MLPH"
"GO:0042391","regulation of membrane potential",468,-0.320047499737638,-1.47083291896882,1.17958253539829e-05,0.00108042922082858,0.000978936535860669,2729,"tags=18%, list=8%, signal=17%","TRPM4/KCNS3/KCNIP2/ABCB5/DRD1/DCN/SCN4B/HCN2/ADRB1/SCN4A/SCN1B/RGS7/CLN3/KCNK6/HSH2D/CBLN1/NOS1AP/GRIA4/CD36/FGF12/SLC1A7/GRIK1/CASQ2/GRIN1/GPR88/SLC8A2/CHRNA6/KCND2/GPD1L/CHRNB2/KCNMA1/MYOC/GPER1/CLDN19/GJA1/SLC4A4/TMEM25/MPP2/PIEZO2/RIMS1/GLRB/SLC26A5/TRPA1/BCL2/KCNC1/NDP/GRIK4/INSYN1/GABRA2/GNA14/SEZ6/CACNA1D/SCN2B/ASIC2/TAC1/GRIK3/KCNF1/ALB/KCNK16/KCNH6/ATP1A2/KCNJ11/NPY2R/KCND3/CHRNA2/KCNH1/SCN7A/SLC4A8/CACNA1H/ABAT/RIMS4/INSYN2A/CHRNA9/KCNE4/GRIA2/MAPT/GRIA1/ATP1A4/SLC6A4/GLRA3/SLC26A3/ABCC8/KCNJ3/KCNC2"
"GO:0001676","long-chain fatty acid metabolic process",109,-0.476783239185305,-1.8626563464545,1.28821345702457e-05,0.00116307272119933,0.0010538167227389,3059,"tags=31%, list=9%, signal=29%","ALOX15/TMEM135/ABCD3/ACOT2/CYP2A13/FAAH2/MGLL/HSD17B4/LTC4S/ACSF2/ACOT1/CYP2C8/AWAT1/FAAH/CYP1A1/GSTM2/CYP4F12/CYP4F2/ACOT4/ELOVL5/CYP4F11/CYP4A22/GSTM1/PLA2G10/CYP2B6/ACSM1/CYP4A11/ELOVL2/ALOX15B/SLC27A2/CYP4Z1/CYP2A7/CYP4F8/CYP2A6"
"GO:0045132","meiotic chromosome segregation",97,0.56818108721606,1.80146283462208,1.41639007979543e-05,0.00126078666257846,0.00114235167295584,6613,"tags=40%, list=19%, signal=33%","HORMAD1/TEX15/MAEL/CCNE1/PRDM9/TTK/NDC80/MEIOB/SKA1/PLK1/MND1/CCNB2/TRIP13/ASPM/SGO1/SKA3/NUF2/PTTG1/NCAPH/SYCE1L/AURKA/MEIOC/STAG3/KASH5/SPATA22/FBXO5/KNL1/ESPL1/CCNE2/SMC4/BRIP1/SPDYA/MAJIN/TEX12/DCAF13/FANCD2/ZWINT/RNF212/CCNB1IP1"
"GO:0051306","mitotic sister chromatid separation",64,0.622853489107729,1.86470982133377,1.53663293301152e-05,0.001348822241199,0.00122211742040682,6792,"tags=50%, list=20%, signal=40%","CDC20/AURKB/TTK/NDC80/CDCA8/UBE2C/SKA1/PLK1/BIRC5/BUB1/TRIP13/HASPIN/SKA3/NUF2/DLGAP5/CENPF/BUB1B/SPC24/MAD2L1/PRAP1/FBXO5/KNL1/ESPL1/INCENP/CCNB1/USP44/SPC25/MAD1L1/GEN1/SPDL1/ZWINT/MAD2L2"
"GO:0090068","positive regulation of cell cycle process",268,0.465868824412483,1.61304220414228,2.05066994884598e-05,0.00177537453105569,0.00160860050781862,8452,"tags=41%, list=24%, signal=31%","DMRT1/STRA8/PHOX2B/CCNE1/EGFR/OOEP/IL1A/TERT/DAZL/CDC20/PRDM9/NPM2/AURKB/EPGN/NDC80/CDC25A/FAM83D/CDCA8/TGFA/UBE2C/SKA1/BIRC5/KIF14/BUB1/SOX15/RAD51AP1/CHEK1/SKA3/DLGAP5/NCAPG/FGF8/STIL/NCAPH/TNF/CDC7/E2F8/NCAPD2/GPSM2/EZH2/AURKA/KIF23/CDC25B/E2F7/PLCG2/RRM2/DRD3/CDK1/MAD2L1/MTBP/PRAP1/SPHK1/FBXO5/KNL1/ANXA1/ESPL1/CENPV/SPAG5/CHEK2/DBF4/INCENP/CCNB1/NCAPG2/TFDP1/PLK4/USP44/RANBP1/BTC/CRNN/CCNE2/WNT10B/MEIOSIN/CDC25C/SMC4/RAD51B/PLSCR1/FEN1/CDC6/DRD2/EDN3/CIT/DDX11/CDC14C/EDN1/MAD1L1/GEN1/ATAD5/RACGAP1/HOXA13/OR2A4/TBX20/DTL/RDX/ECT2/UBE2E2/KIF20B/RCC2/TAS2R13/CPAP/ADAM17/RHNO1/SMC6/RAD21/CPSF3/IL1B/SASS6/SVIL/NCAPD3/NCAPH2/SMC2"
"GO:0006892","post-Golgi vesicle-mediated transport",116,-0.461599173834263,-1.83089719944245,2.27114076558343e-05,0.00193967697817396,0.00175746881433483,7348,"tags=40%, list=21%, signal=31%","GBF1/ANXA13/SCAMP2/AKT1/VTI1B/RAB14/PREPL/VAMP4/WDR44/ARFGEF2/BBS2/NSF/VPS35L/KIF13A/RAB3IP/GAK/GOLPH3L/SYS1/MON2/BBS1/LPAR1/CNST/VPS13C/RAB11A/OSBPL5/AP1AR/DOP1B/SNAP23/AP3S2/VAMP2/SCAMP1/SORL1/EXOC2/ARL3/AP1G2/SEC16A/RAB11FIP3/CLN3/RAB31/EXOC6/KIF16B/STEAP2/KRT18/RABEP1/RAB26/SORCS1"
"GO:0019369","arachidonate metabolic process",52,-0.602405292488821,-2.08255253546963,2.37567783331919e-05,0.00197556367191807,0.0017899844062682,3059,"tags=38%, list=9%, signal=35%","ALOX15/CYP2A13/FAAH2/MGLL/CYP2C8/AWAT1/FAAH/CYP1A1/CYP4F12/CYP4F2/CYP4F11/CYP4A22/PLA2G10/CYP2B6/CYP4A11/ALOX15B/CYP4Z1/CYP2A7/CYP4F8/CYP2A6"
"GO:0050708","regulation of protein secretion",276,-0.366984039001098,-1.62904443995506,2.34987408734643e-05,0.00197556367191807,0.0017899844062682,4601,"tags=26%, list=13%, signal=23%","APBB1/PDE8B/NKX6-1/ADORA2A/ARFIP1/APBB3/UCP2/SIDT2/STXBP4/SYT7/TREM2/NR0B2/CPT1A/MTNR1B/ZBED6/MIDN/SLC12A2/GLUD1/DOC2B/PER2/IGF1/GNAO1/RAPGEF4/F2R/TRPM4/SIRT3/MLXIPL/RAB11FIP3/GIP/NEUROD1/NNAT/ANG/DNAJC1/ADRA2C/C1QTNF3/ABCG1/SREBF1/FFAR1/SNAP25/ADRA2A/TGFB3/IRS1/RAB11FIP1/FGA/GPER1/RAPGEF3/ABCA12/F2RL2/LEP/RPH3AL/ITPR1/TRPA1/MYRIP/FFAR2/SYTL4/G6PC2/SYBU/GIPR/ADCY5/SSTR5/TFAP2B/KCNK16/SYT4/KCNJ11/RFX6/BAIAP3/FGB/ABAT/ABCC8/CHGA/SLC30A8/TRH/CARTPT"
"GO:0007094","mitotic spindle assembly checkpoint signaling",48,0.659916122289417,1.87539690911168,2.51324862743989e-05,0.00201059890195191,0.00182172851875723,6792,"tags=58%, list=20%, signal=47%","CDC20/AURKB/TTK/NDC80/CDCA8/SKA1/PLK1/BIRC5/BUB1/TRIP13/HASPIN/SKA3/NUF2/CENPF/BUB1B/SPC24/MAD2L1/PRAP1/KNL1/INCENP/CCNB1/USP44/SPC25/MAD1L1/GEN1/SPDL1/ZWINT/MAD2L2"
"GO:0071173","spindle assembly checkpoint signaling",48,0.659916122289417,1.87539690911168,2.51324862743989e-05,0.00201059890195191,0.00182172851875723,6792,"tags=58%, list=20%, signal=47%","CDC20/AURKB/TTK/NDC80/CDCA8/SKA1/PLK1/BIRC5/BUB1/TRIP13/HASPIN/SKA3/NUF2/CENPF/BUB1B/SPC24/MAD2L1/PRAP1/KNL1/INCENP/CCNB1/USP44/SPC25/MAD1L1/GEN1/SPDL1/ZWINT/MAD2L2"
"GO:0071174","mitotic spindle checkpoint signaling",48,0.659916122289417,1.87539690911168,2.51324862743989e-05,0.00201059890195191,0.00182172851875723,6792,"tags=58%, list=20%, signal=47%","CDC20/AURKB/TTK/NDC80/CDCA8/SKA1/PLK1/BIRC5/BUB1/TRIP13/HASPIN/SKA3/NUF2/CENPF/BUB1B/SPC24/MAD2L1/PRAP1/KNL1/INCENP/CCNB1/USP44/SPC25/MAD1L1/GEN1/SPDL1/ZWINT/MAD2L2"
"GO:0010038","response to metal ion",347,-0.329304345480131,-1.49080948936869,2.70435081827191e-05,0.00213643714643481,0.00193574584886831,3680,"tags=18%, list=11%, signal=16%","SLC12A2/SLC13A2/DLG4/TXNIP/BECN1/LRRK2/P2RX4/D2HGDH/ALAD/ALOX15/WNT5A/PLN/CRHBP/STK39/FABP4/KCNIP2/ABCB1/ITPKA/DUSP1/PRKAA2/CPA1/TESMIN/FOS/CASQ2/NFATC4/CYP1A1/CCND1/KCNMA1/MT1A/FOSB/FGA/CRIP1/SLC26A5/BCL2/ABCC6/KCNC1/CYBRD1/SMPD3/MYOG/ADGRV1/ATP7B/GIPR/LCN6/FBP1/ATP1A2/CNGA3/SLC1A1/KCNH1/ADCY1/FGB/CACNA1H/ABAT/MAPT/SYT1/GRIA1/ABCC8/MUC2/HMGCS2/SLC30A8/TAT/KCNC2/TFF1"
